,name,cleanMark,delivery_cost,least_cost,reviewEvent,taste_star,quantity_star,delivery_star,reviews
151,요리왕-성북구청점,True,-1,10000,False,5,5,5,감사해요 완전 짱입니다
152,요리왕-성북구청점,True,-1,10000,False,5,5,5,지렸따! 넘잘먹었어요
153,요리왕-성북구청점,True,-1,10000,False,5,5,5,차돌삼선짬뽕 프리미엄같이 푸짐하네요~대만족이요
154,요리왕-성북구청점,True,-1,10000,False,5,5,5,항상 최고. 맛있어요.
155,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있네요 잡탕밥. 해산물이 실합니다
156,요리왕-성북구청점,True,-1,10000,False,5,5,5,새벽에 배달 가능해서 좋았어요! 배달도 엄청 빨라요~~ 양도 많고 맛있네요👍
157,요리왕-성북구청점,True,-1,10000,False,4,5,5,오늘은 면이 좀 퍼졌어요~
158,요리왕-성북구청점,True,-1,10000,False,5,5,5,"친절한 배달원,, 엄청 빠른 배송!!맛도 최고최고 👍"
159,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있게 잘먹었습니다
160,요리왕-성북구청점,True,-1,10000,False,5,5,5,잘먹엇슴다ㅏㅏㅏㅏㅏ
161,요리왕-성북구청점,True,-1,10000,False,4,5,5,맛있었습니다 수고하세요
162,요리왕-성북구청점,True,-1,10000,False,5,5,5,배달 빠르고 맛있어서 중국집은 여기만 시킴
163,요리왕-성북구청점,True,-1,10000,False,5,5,5,완전마싯어요 최고입니다 수 👍 😍
164,요리왕-성북구청점,True,-1,10000,False,5,5,5,간을 엄청 잘하는집. 메뉴도 많아서 질리지도 않고 새벽에도 영업해서 뱀파이어인 저는 정말 맛있게 먹고 있습니다. 그냥 믿고 주문하시면 됩니다
165,요리왕-성북구청점,True,-1,10000,False,4,5,5,짬봉과 만두는 맛있어요. 그런데 탕수육이 너무 딱딱했어요.
166,요리왕-성북구청점,True,-1,10000,False,5,5,5,노가다 뛰고 퇴근하고 요리왕에 맥주한잔이행복이 아닌가 싶습니다.맛있게 요리해주신 분과문자 주시기 힘드실텐데 항상 빠르게 배달해주시는 기사님께 감사를 전합니다.
167,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있어요 감사합니다
168,요리왕-성북구청점,True,-1,10000,False,4,5,5,괜찮네요 배달비 없어서 좋아요
169,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있어요. 양이 너무 많아요!
170,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있게 잘먹었습니다
171,요리왕-성북구청점,True,-1,10000,False,4,5,5,👍 👍 good
172,요리왕-성북구청점,True,-1,10000,False,5,5,5,단무지 잘 안먹서 빼달라고 요청드렸더니 양파 따로 주셨네요 완전 감동 배달도 빠르고 맛있어서 생각날때 바로 먹기 좋네요
173,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있게 먹었어요!!!!!!!!
174,요리왕-성북구청점,True,-1,10000,False,5,5,5,완전 푸짐해요!잘먹었습니다
175,요리왕-성북구청점,True,-1,10000,False,5,5,5,배달 빨라서 생각날때 바로바로 먹을 수 있어서 좋아요
176,요리왕-성북구청점,True,-1,10000,False,5,5,5,볶음밥은 이근처에서 젤 맛있는 것 같아요
177,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있게 잘먹었습니다
178,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있고 싸고..너무 좋습니다더 자주시켜먹을께요
179,요리왕-성북구청점,True,-1,10000,False,5,5,5,기사님이 현관비밀번호가 안 적혀있어서 기다리셨다고 해서 영수증 확인해보니 비밀번호가 안 나와있더라고요. 아무리 생각해봐도 기재한 것 같아 찾아보니 기재한 게 맞았습니다. 영수증이 전부 출력이 안 되는 건지... 오해 푸시라고 리뷰라도 남깁니다. 볶음밥은 맛있었습니다~
180,요리왕-성북구청점,True,-1,10000,False,5,5,5,요리왕 폼미쳤따!
181,요리왕-성북구청점,True,-1,10000,False,5,5,5,진짜 중식의 맛나요
182,요리왕-성북구청점,True,-1,10000,False,5,5,5,야밤에 엄청 맛있게 먹었네요양도 많고!
183,요리왕-성북구청점,True,-1,10000,False,5,5,5,완전마싯어요 최고입니다 굿굿
184,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있게 잘 먹었습니다.
185,요리왕-성북구청점,True,-1,10000,False,5,5,5,항상 맛있어요.감사합니다.
186,요리왕-성북구청점,True,-1,10000,False,5,5,5,요리왕 최고입니다  추천!
187,요리왕-성북구청점,True,-1,10000,False,5,5,5,늦은 시간에 잘 먹었습니다
188,요리왕-성북구청점,True,-1,10000,False,5,5,5,제 실수였는데도 새로 하나 가져다주신 이곳은 맛집그자체..
189,요리왕-성북구청점,True,-1,10000,False,5,5,5,😄💋💋👍🥳🥳🥳
190,요리왕-성북구청점,True,-1,10000,False,5,5,5,추천합니다 괜찮았어요
191,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛이 감동인데 24시간 영업이어서 더 좋네요
192,요리왕-성북구청점,True,-1,10000,False,5,5,5,굳굳 맛있어요!
193,요리왕-성북구청점,True,-1,10000,False,1,5,5,탕수육 씹다가 이빨나가는줄 면은 뚝뚝 끊겨요 OMG..
194,요리왕-성북구청점,True,-1,10000,False,5,5,5,다른 곳보다 배달 빠르고 맛있어요 굳
195,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있게 잘 먹었습니다
196,요리왕-성북구청점,True,-1,10000,False,5,5,5,ㄱㄱㄱㄱㄱㄱㄱ맛있음
197,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있어서 여러번 시켜먹는데 서비스도 잘 주셔서 너무 잘먹었습니당٩(ˊᗜˋ*)و
198,요리왕-성북구청점,True,-1,10000,False,5,5,5,첨 시켜봤는데 다른곳보다 배달 빠르고 맛있고 양 많네요. 찜 완료~
199,요리왕-성북구청점,True,-1,10000,False,5,5,5,가끔 생각날 때마다 제육볶음밥 시켜먹는데 맛있어요! 양이 엄청 많아요 굳굳
200,요리왕-성북구청점,True,-1,10000,False,5,5,5,여기 너무 맛있어요
201,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛나게잘먹었어용~!
202,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있는 중국집 맛나요
203,요리왕-성북구청점,True,-1,10000,False,5,5,5,잘먹었습니다! 매번맛있어요
204,요리왕-성북구청점,True,-1,10000,False,5,5,5,양 진짜 많네용 잡채밥 너무 맛있어요!!
205,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있네용~ 짬뽕국물도 오징어랑 홍합도 들어있구 알차네요!
206,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있어요! 늦은 시간에도 배달해주셔서 감사합니다!
207,요리왕-성북구청점,True,-1,10000,False,5,5,5,아주 맛있습니다! 번창하세요~
208,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있고 좋습니다!
209,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있어용 돈까스 소스에 갈릭이 많이 들은 것 같은데 그래서그런지 안물리고 많이 먹었어요!! 짬뽕국물 서비스도 잘먹었습니다🥺🥺
210,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있게 잘먹었어요~
211,요리왕-성북구청점,True,-1,10000,False,5,5,4,배달 진짜 빠르고 맛있습니다
212,요리왕-성북구청점,True,-1,10000,False,4,5,5,유니짜장에 계란프라이 굿
213,요리왕-성북구청점,True,-1,10000,False,5,5,5,👍
214,요리왕-성북구청점,True,-1,10000,False,5,5,5,비빔냉면과 탕수육 잘먹었습니다
215,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있고 배달 정말 빨라요 :)
216,요리왕-성북구청점,True,-1,10000,False,5,5,3,따뜻한 상태로 잘오고 짬뽕 국물이 맛있어요!
217,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있게 먹었어요~~~!
218,요리왕-성북구청점,True,-1,10000,False,5,5,5,"맛도 괜찮고 나중에 또 다시 사올 거고 식재료도 위생적이고 깨끗해 보여서 먹으니까 안심이에요.배달원이 제 음식을 다른 사람 집 앞에 놔뒀어요, 앞으로 주의해 주세요."
219,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛있어요~~~~!! 꼭 시켜드세용!!!! 최고최고!!
220,요리왕-성북구청점,True,-1,10000,False,4,4,5,😆잘 먹었습니다.
221,요리왕-성북구청점,True,-1,10000,False,5,5,5,맛잇어용...배달이 진짜진짜 빨라요
